Title|URL
Extended Detection with Cisco XDR: Security analytics across the enterprise  - BRKSEC-2178 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2178.pdf
Extending Enterprise Network into Public Cloud with Cisco Catalyst 8000V Edge Software - BRKXAR-2003 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKXAR-2003.pdf
From Beginner to Champion: Troubleshooting firepower clustering - BRKSEC-3691 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-3691.pdf
From Doubt to Confidence: A Step-by-Step Approach to SD-Access Project - BRKENS-1800 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENS-1800.pdf
From Zero to Multicloud Hero in 60 minutes - BRKCLD-2409 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCLD-2409.pdf
Full Stack Observability: Managing the Application Experience with Cisco - BRKCLD-2310 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCLD-2310.pdf
Full-Stack Observability: The HOW! - BRKAPP-2759 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKAPP-2759.pdf
Gain Scalable, Deep Visibility into Network Traffic with Cisco Nexus Dashboard Data Broker - BRKDCN-1614 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-1614.pdf
GAME Time! Will You Be the Networker of the Year? - BRKENT-2837 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-2837.pdf
Growing Your Technical Career - Looking Forward and Lessons Learned - BRKGEN-1002 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKGEN-1002.pdf
Growth and Profitability with Innovations in Software - BRKXAR-1722 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKXAR-1722.pdf
Hands-free automation! 4 steps to build an event-driven automation workflow - BRKDEV-2197 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDEV-2197.pdf
Harnessing Identity-Based Firewalling on the Meraki MX powered by the Meraki Full Stack - BRKMER-2515 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKMER-2515.pdf
Harnessing the Capabilities of the Cisco Catalyst SD-WAN Policy Framework: Architecture, Building Blocks, and Case Studies. - BRKENT-2043 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-2043.pdf
Hear from a customer around how they are implementing Cisco FSO - BRKAPP-2560 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKAPP-2560.pdf
High Capacity Premises-based PSTN Option for Webex Calling - BRKCOL-2312 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCOL-2312.pdf
High-Density Wi-Fi Design, Deployment, and Optimization - BRKEWN-2087 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKEWN-2087.pdf
High-Value Wavelength/Private Line Services: Understanding the Customer and Provider Perspective - BRKOPT-1005 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPT-1005.pdf
HitchHiker's Guide to Troubleshooting IPv6 - BRKENT-3340 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-3340.pdf
How Cisco SD-WAN Analytics and Insights Power Faster Time to Resolution - BRKENT-2469 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-2469.pdf
How to Build a Secure Multi-Cloud Environment with Cisco Secure Workload and Multicloud defense - BRKSEC-2421 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2421.pdf
How to Build a Time Machine - BRKCLD-1603 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCLD-1603.pdf
How to Choose the Correct Branch Router - BRKENT-2139 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-2139.pdf
How to get the most out of your events and interactions with clients and employees using Webex Events and Webex Webinars - BRKCOL-2663 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCOL-2663.pdf
How to Leverage Generative AI to Protect Your Cloud Applications - BRKETI-2512 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKETI-2512.pdf
How to Set Up an ACI Multi-Site with Single Pod and Multi-Pod - BRKDCN-2919 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2919.pdf
I built a private cloud in 4 hours let me show you how - BRKCLD-1010 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCLD-1010.pdf
If you don't have a Security Reference Architecture, you must get one! - BRKSEC-1240 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-1240.pdf
IMM and X-Series Automation-Driven Operations: The Definitive(ish) Guide - BRKDCN-2679 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2679.pdf
Implement Direct Internet Access with Secure Firewall Threat Defense - BRKSEC-2086 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2086.pdf
Implementing Customer Interaction Automation Using Webex Connect - BRKCOL-2956 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCOL-2956.pdf
Implementing Segmentation in Industrial Networks - BRKIOT-2882 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKIOT-2882.pdf
Incident Response with Cisco XDR: how to level up your SOC using both Guided and Automated Response - BRKSEC-2502 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2502.pdf
Industrial PoE: The Ultimate Guide for Beginners - BRKIOT-1128 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKIOT-1128.pdf
Infrastructure as Code for ACI using Ansible and Terraform - BRKDCN-2906 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2906.pdf
Infrastructure as Code for NXOS and NDFC with Ansible - BRKDCN-2946 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2946.pdf
Infrastructure as Code with Cisco Catalyst 9000 Virtual - BRKOPS-2455 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-2455.pdf
Innovations in Silicon and Software: Defining the Next Generation of Enterprise Technology - BRKARC-2093 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKARC-2093.pdf
Inside Cisco IT: Evolving the secure user experience with Passwordless & Device Posture - BRKCOC-2987 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCOC-2987.pdf
Integrating Private 5G into your Enterprise Network Segmentation and QoS Design - BRKSPM-2222 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSPM-2222.pdf
Internet of Things on the Next Generation Cisco Catalyst Wireless Wi-Fi 6E Access Points - BRKEWN-1538 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKEWN-1538.pdf
Intersight Managed Mode (IMM) for UCS Manager Admins - BRKDCN-2938 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2938.pdf
Introducing Crosswork Planning the Evolution of WAE - BRKOPS-1643 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-1643.pdf
Introduction to Campus Wired LAN Deployment Using Cisco Validated Designs - BRKENS-1500 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENS-1500.pdf
Introduction to Cisco Application Centric Infrastructure (ACI) - BRKDCN-1601 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-1601.pdf
Introduction to Infrastructure as Code for Cisco Catalyst Center with Terraform - BRKOPS-1183 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-1183.pdf
Introduction to NDFC: Simplifying Management of Your Data Center - BRKDCN-1619 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-1619.pdf
Introduction to Segment Routing - BRKSP-2551 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSP-2551.pdf
Introduction to SRv6 uSID Technology - BRKSPG-2203 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSPG-2203.pdf
Introduction to VXLAN: The Future Path of Your Data Center - BRKDCN-1621 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-1621.pdf
IP Fabric for Storage Networks Best Practice and Design - BRKDCN-2945 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2945.pdf
 IPv6 Enabled Wireless [Wi-Fi] Access – Design & Deployment Strategies - BRKENS-2834 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENS-2834.pdf
IPv6:: It's Happening! - BRKIPV-2191 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKIPV-2191.pdf
IPv6 Security in the Local Area with First Hop Security - BRKENT-3002 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-3002.pdf
IPv6 Today: Real World Deployments with Cisco Meraki - BRKIPV-1180 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKIPV-1180.pdf
IPv6—What Do you Mean There Isn't a Broadcast? - BRKIPV-1616 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKIPV-1616.pdf
ISE Deployment Staging and Planning - BRKSEC-2660 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2660.pdf
ISE Your Meraki Network with Group Based Adaptive Policy - BRKSEC-2100 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2100.pdf
It’s Cats vs Rats Going Hybrid!  – Attack and Defence in the Cloud - BRKSEC-2485 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2485.pdf
Keeping Up on Network Security with Cisco Secure Firewall - BRKSEC-2236 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2236.pdf
Keep Your Cisco Catalyst 9800 and AP-COS Wireless Network Healthy, with Wireless Config Analyzer Express and Other Advanced Tools - BRKEWN-3006 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKEWN-3006.pdf
Knock, knock. Who is there behind your firewall? - All About Identity on Cisco Secure Firewall - BRKSEC-2590 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2590.pdf
Kubernetes (K8s) Infrastructure Connectivity for ACI—Network Designs for the Modern Data Center - BRKDCN-2663 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2663.pdf
Kubernetes (K8s) Infrastructure Connectivity  - Network Designs for the Modern Data Center - BRKDCN-2662 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2662.pdf
Lab Up For Success With Cisco Modeling Labs - BRKCRT-2059 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCRT-2059.pdf
Lessons Learned from Designing Routed Optical Networks - BRKOPT-2015 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPT-2015.pdf
Lessons Learned with Cost Insights and Application Resource Optimizer ​ - BRKAPP-1775 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKAPP-1775.pdf
Let Cisco Catalyst Center be your guide to a Zero-Trust Workplace - BRKOPS-2683 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-2683.pdf
Let's Deploy IPv6 NOW - BRKENT-2109 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-2109.pdf
Let's get Physical with IoT Wireless - BRKIOT-2265 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKIOT-2265.pdf
LISP: Optimized Control Plane for Cisco SD-Access - BRKENS-2833 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENS-2833.pdf
Low Earth Orbit Satellites - Leveraging Cisco Technologies to Improve Your LEOsat Deployments - BRKOPS-2586 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-2586.pdf
Making the Internet a better place by participating in the IETF - BRKGEN-1385 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKGEN-1385.pdf
Malware Execution As A Service: a Deep Dive into CSMA Advanced File Analysis - BRKSEC-2101 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2101.pdf
Management of Traditional Three-Tier Hierarchical Data Center Architectures using Nexus Dashboard Fabric Controller (NDFC) - BRKDCN-1959 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-1959.pdf
Managing Your Data Center Network with ServiceNow - BRKDCN-2969 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2969.pdf
Mastering ISE Upgrades: Best Practices, Tips, and Tricks   - BRKSEC-2889 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2889.pdf
Mean Time to Innocence: A Use Case Approach to Troubleshooting and Visibility with Nexus Insights  - BRKDCN-3924 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-3924.pdf
Meraki Wireless AIOps & Assurance – Optimizing Enterprise Wi-Fi at Scale - BRKEWN-2014 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKEWN-2014.pdf
Meraki Wireless from a Troubleshooter Perspective - BRKEWN-2399 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKEWN-2399.pdf
Meraki Wireless: Ready for Enterprise - BRKEWN-2035 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKEWN-2035.pdf
Migrate Your MPLS Network and Services to SRv6 with Simplicity - BRKSP-2468 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSP-2468.pdf
Mission-Critical OT Network Best Practices Using Private 5G Wireless Services - BRKSPM-3581 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSPM-3581.pdf
Model-Driven Programmability with Cisco NX-OS - BRKDCN-2604 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2604.pdf
Modeling and building observability solutions with Cisco Observability Platform  - BRKAPP-2116 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKAPP-2116.pdf
Modernizing Broadband Services with Cisco Subscriber Edge Architecture and EVPN Access - BRKSP-2612 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSP-2612.pdf
Modernizing Critical Infrastructure Utility and Railway WAN Transport with SR and EVPN - BRKSP-2776 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSP-2776.pdf
Modern Network Automation and Orchestration at Mass Scale - BRKOPS-2827 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-2827.pdf
Monitoring Cisco Catalyst Wireless with the Meraki Dashboard - BRKEWN-2097 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKEWN-2097.pdf
Multicloud Enablers in CCNP Certifications - BRKCRT-2679 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCRT-2679.pdf
Multicloud Security Unleashed: Bridging the Gap between SD-WAN, Clouds, Firewall Service Insertion, Valtix, and Secure Internet Gateways - BRKENT-2524 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-2524.pdf
Multicloud Workload Security Analytics - BRKCLD-2009 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCLD-2009.pdf
Multi-Domain Orchestration is Just a Click Away with Cisco Intersight - BRKCLD-2015 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCLD-2015.pdf
Multi-Tier Fabrics—Network Designs for the Modern Data Center - BRKDCN-2999 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2999.pdf
My CxO had a bad Meeting! - Best practices to deploy and troubleshoot Webex within your environment - BRKCOL-2055 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCOL-2055.pdf
Network Automation in Theory and Practice. A journey from YANG modelling to monitored and adaptive services - BRKOPS-2431 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-2431.pdf
Network Automation with Routed Optical Networking (RON) Architecture - BRKOPT-2637 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPT-2637.pdf
Network Best Practices for Artificial Intelligence Data Centre  - BRKDCN-2921 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2921.pdf
New Innovations in Cisco AppDynamics - BRKAPP-2674 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKAPP-2674.pdf
Nexus-as-Code - Kick-Start Your Automation with ACI - BRKDCN-2673 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2673.pdf
Omnichannel Webex Contact Center - a deep dive into the capabilities solving real business cases - BRKCCT-2017 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCCT-2017.pdf
OpenRoaming under the Hood - BRKEWN-2037 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKEWN-2037.pdf
Open Telemetry and DevOps with Cisco AppDynamics & Full-Stack Observability - BRKAPP-2570 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKAPP-2570.pdf
Optimizing and Orchestrating End Users' Connections to Public and Private Clouds in a SASE World - BRKENT-2006 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-2006.pdf
Overcoming Challenges in the New Encrypted World for service provider networks - BRKSEC-2325 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2325.pdf
Overlay Multicast in VXLAN EVPN (Tenant Routed Multicast - TRM) - BRKDCN-3638 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-3638.pdf
Pig-in-the-middle - TLS Decryption and Encrypted Visibility Engine Deep Dive on Cisco Secure Firewall - BRKSEC-3320 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-3320.pdf
Planning and Designing Successful Cloud Calling Deployments with Webex Calling - BRKCOL-2787 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCOL-2787.pdf
Power Your WAN with Cisco SD-Routing  - BRKENT-1039 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-1039.pdf
Practical Telemetry for the AppDev, DevOps and SRE - BRKDEV-1534 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDEV-1534.pdf
Preparing for the New DevNet Associate Certification - BRKCRT-2080 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCRT-2080.pdf
Programmability Skills for Engineers Who Don't Want to Code - BRKOPS-1237 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-1237.pdf
Protect Your Sensitive Data from Generative AI Usage - BRKCLD-2338 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCLD-2338.pdf
Public Key Cryptography - from RSA and EC to post-quantum - BRKSEC-3129 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-3129.pdf
RADKit - an SDK to control every device, everywhere, all at once - BRKOPS-3065 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-3065.pdf
Redefining End-to-End Application Observability with ThousandEyes and AppDynamics - BRKCOC-2545 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCOC-2545.pdf
Reduce Resolution Time with a Service-Centric Approach to Troubleshooting - BRKSPG-2474 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSPG-2474.pdf
Reimagine Digital Experience Monitoring - BRKAPP-2673 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKAPP-2673.pdf
Rethink Your Edge Routing Architecture - BRKSP-2275 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSP-2275.pdf
Revolutionize Your Network Management with Cisco Catalyst Center: Physical or Virtual on AWS or VMware ESXi - BRKOPS-2521 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-2521.pdf
Revolutionizing Communication: Cisco IT’s Strategy and Migration to Webex Calling - BRKCOC-2670 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCOC-2670.pdf
Revolutionizing IT Landscapes: Unleashing the Power of Services as Code for your automation journey - BRKOPS-2142 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-2142.pdf
Route based VPNs with Cisco Secure Firewall - BRKSEC-3058 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-3058.pdf
SAN Insights—Real-time and Always-On NVMe Visibility at Scale - BRKDCN-3645 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-3645.pdf
SASE the SOCs New Best Friend - BRKSEC-2128 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2128.pdf
Save Ca$h and Energy with Catalyst Networks. Drive Sustainability with your network! - BRKOPS-1933 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-1933.pdf
Saving Energy and Money with Your Cisco Wireless Network - BRKEWN-2043 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKEWN-2043.pdf
Saving Energy Doesn’t Have to Cost You Much Energy - BRKXAR-1723 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKXAR-1723.pdf
Scalable Meraki Access Switching - BRKMER-1415 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKMER-1415.pdf
Scaling Enterprise Networks with Routed Optical Networking - BRKOPT-2017 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPT-2017.pdf
SD Access: Troubleshooting the Fabric - BRKTRS-3820 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKTRS-3820.pdf
SD-WAN - Advanced Troubleshooting with the power of NWPI and other features - BRKOPS-2622 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-2622.pdf
SD-WAN from Design to Reality - BRKENT-2423 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-2423.pdf
SD-WAN On-Demand with Cisco and AT&T - BRKENT-2579 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-2579.pdf
Secure Access with ISE in the Cloud - BRKSEC-2039 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2039.pdf
Secure Connectivity Anywhere  - The Evolution of Cisco Remote Access Technologies  - BRKSEC-1057 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-1057.pdf
Secure Firewall in ACI - BRKDCN-3912 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-3912.pdf
Secure Operations for an IPv6 Network - BRKSEC-2044 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2044.pdf
Secure, optimized and scalable multi-cloud networking using Meraki (v)MX for faster application SLAs - BRKMER-2652 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKMER-2652.pdf
Securing Cloud Native Applications with Panoptica - BRKETI-2511 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKETI-2511.pdf
Securing End-to-End from Campus and Branch to Cloud with Cisco Catalyst 9000 - BRKENS-3094 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENS-3094.pdf
Securing Industrial IoT Networks - A look at ISA/IEC-62443 and How Cisco Can Help Secure the IIoT Network - BRKIOT-1527 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKIOT-1527.pdf
Securing Industrial Networks: Where to start -  using Cyber Vision for OT Asset Visibility - BRKIOT-2910 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKIOT-2910.pdf
Securing Multicloud Infrastructure using Multicloud Defense - BRKSEC-3550 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-3550.pdf
Securing Starlink Internet Services - BRKSEC-2037 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2037.pdf
Securing Webex Meetings and Avoiding Meeting Fraud - Privacy, Confidentiality and Security Options for Meetings in a Virtual World - BRKCOL-2876 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCOL-2876.pdf
Securing What Matters: A Risk-Based Approach to Vulnerability Management - BRKSEC-1111 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-1111.pdf
Seeing the Unseen: An Overview of ThousandEyes Network Intelligence - BRKCLD-1654 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKCLD-1654.pdf
Segment Routing Innovations in IOS XE - BRKENT-1520 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-1520.pdf
Simple Leaf/Spine with a Touch of ToR—Network Designs for the Modern Data Center - BRKDCN-2667 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2667.pdf
Simple VXLAN/EVPN Fabric Setup with Nexus Dashboard - BRKDCN-2929 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2929.pdf
Simplifying Operations and Upgrades on Your Nexus Switch using Modular NXOS Software - BRKDCN-2639 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKDCN-2639.pdf
Smart Building or $t#&%d Building. Is Your Building Smart Enough? - BRKOPS-1958 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKOPS-1958.pdf
Solving Global WAN Challenges with Multi-Region Fabric - BRKENT-2609 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKENT-2609.pdf
Solving the Segmentation Puzzle with Secure Workload! - BRKSEC-2161 | https://www.ciscolive.com/c/dam/r/ciscolive/emea/docs/2024/pdf/BRKSEC-2161.pdf
